"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"500","MILTON","AVE","","6","3","3","",35,"1/01","","F","Local",6,13012507
"500","MONTGOMERY","ST","","8","4","4","",NA,"3/00","","F","CO",NA,12577659
"500","MOUNTAINVIEW","AVE","","7","3","5","",27,"12/99","","O","Local",3,12578992
"500","MOUNTAINVIEW","AVE","","7","3","5","",27,"12/99","","O","Local",3,13011133
"500","MOUNTAINVIEW","AVE","","7","3","5","",27,"12/99","","O","Local",3,13011147
"500","MYRTLE","ST","","6","3","4","",27,"1/01","","","Local",NA,12572685
"500","NEWELL","ST","W","8","4","4","286",24.5,"1/01","1998","F","Local",NA,12572090
"500","NEWELL","ST","W","8","4","4","286",24.5,"1/01","1998","F","Local",NA,12572092
"500","NIAGARA","ST","","7","4","3","290",30,"3/00","","1/2F","Local",NA,12573612
"500","NICHOLS","AVE","","7","3","4","",NA,"12/00","","O","Local",3,12580966
"500","NICHOLS","AVE","","7","3","4","",NA,"12/00","","O","Local",3,12580960
"500","NORTHCLIFFE","RD","","7","3","4","1600",28,"3/00","","O","Local",3,12581067
"500","NOTTINGHAM","RD","","4","2","3","1067",29,"12/99","","?","MA",NA,12578376
"500","NOTTINGHAM","RD","","4","2","3","1067",29,"12/99","","?","MA",NA,12577149
"500","OAK","ST","","7","4","4","678",30,"12/00","1991","F","CO",6,12580319
"500","OAKWOOD","AVE","","9","5","5","1019",NA,"1/01","1998","F","Local",6,12577271
"500","ONEIDA","ST","","6","4","2","395",30,"12/99","1987","F","Local",6,12573363
"500","ONONDAGA","AVE","","5","3","2","781",30,"12/99","","F","MA",6,12573151
"500","ONONDAGA","AVE","","5","3","2","781",30,"12/99","","F","MA",6,13002150
"500","ONONDAGA","ST","W","10","5","5","352",58,"12/99","1999","F","MA",6,13021001
"500","ONONDAGA","ST","W","10","5","5","352",58,"12/99","1999","F","MA",6,12573348
"500","OSTRANDER","AVE","W","5","2","3","",24,"1/01","","F","Local",6,12571991
"500","OSTROM","AVE","","4","2","2","385",28,"1/01","","F","Local",6,12577592
"500","OSWEGO","ST","","5","3","2","",NA,"3/00","","F","Local",6,12573598
"500","OTISCO","ST","","6","4","3","",30,"2/00","1991","F","Local",NA,12573594
"500","PACIFIC","AVE","","8","4","5","250",21,"1/01","1995","O","Local",3,12571788
"500","PARK","AVE","","5","2","3","",44,"1/01","","F","Local",NA,12573762
"500","PARK","ST","","8","4","4","1200",30,"12/99","1995","F","CO",6,12580107
"500","PLUM","ST","","8","4","5","",NA,"3/00","","F","Local",NA,13020306
"500","PLUM","ST","","8","4","5","",NA,"3/00","","F","Local",NA,12573930
"500","PLYMOUTH","DR","","8","4","5","",23,"12/99","1997","O","Local",3,12581161
"500","POND","ST","","10","5","5","477",35,"12/99","1999","F","CO",6,12580138
"500","PROSPECT","AVE","","10","5","5","422",44,"12/99","1999","F","Local",6,12580000
"500","RENWICK","AVE","","6","3","4","",NA,"12/99","","F","MA",6,12577463
"500","RENWICK","AVE","","6","3","4","",NA,"12/99","","F","MA",6,12577436
"500","RICHMOND","AVE","","7","4","3","",27,"2/00","","F","Local",NA,12573523
"500","RICHMOND","AVE","","7","4","3","",27,"2/00","","F","Local",NA,13028416
"500","ROBERTS","AVE","","5","3","2","2020",33.5,"1/01","","F","Local",6,12572949
"500","ROBERTS","AVE","","5","3","2","2020",33.5,"1/01","","F","Local",6,13002183
"500","ROBINEAU","RD","","10","5","5","832",30,"12/99","1999","O","Local",3,12571856
"500","ROBINSON","ST","","5","3","3","",NA,"12/99","","F","Local",6,12580391
"500","ROBINSON","ST","","5","3","3","",NA,"12/99","","F","Local",6,13028289
"500","ROWLAND","ST","","8","4","4","",32,"12/99","1994","","Local",NA,12573008
"500","RUGBY","RD","","8","4","5","537",31,"12/00","1997","F","Local",3,12580458
"500","RUGBY","RD","","8","4","5","537",31,"12/00","1997","F","Local",3,13010293
"500","SALINA","ST","N","5","3","3","1900",70,"12/99","","F","MA",6,12579995
"500","SALINA","ST","N","5","3","3","1900",70,"12/99","","F","MA",6,12579999
"500","SALINA","ST","S","8","5","3","",56,"2/00","1997","F","Local",6,12577649
"500","SALT SPRINGS","RD","","6","3","3","",25,"12/99","1991","F","MA",6,12578756
"500","SALT SPRINGS","RD","","6","3","3","",25,"12/99","1991","F","MA",6,12578762
"500","SCHUYLER","ST","","6","4","4","605",27,"3/00","","","Local",3,12572733
"500","SCOTT","AVE","","7","3","4","690",29,"12/99","1992","O","Local",3,12578543
"500","SCOVILLE","AVE","","7","4","4","",28,"12/00","1988","O","Local",6,12580451
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,13012650
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,13010288
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,13010289
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,12580454
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,12580452
"500","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,13010291
"500","SEELEY","RD","","6","3","3","",27,"12/99","1987","F","MA",6,12578779
"500","SEELEY","RD","","6","3","3","",27,"12/99","1987","F","MA",6,12578835
"500","SEVENTH NORTH","ST","","10","5","5","",NA,"11/00","2000","F","MA",6,12575599
"500","SEVENTH NORTH","ST","","10","5","5","",NA,"11/00","2000","F","MA",6,12575598
"500","SEYMOUR","ST","","6","4","2","",30,"2/00","1991","F","CO",NA,13013140
"500","SOLAR","ST","","7","3","4","",36,"2/00","","F","Local",NA,12575065
"500","SOUTH","AVE","","6","3","4","",NA,"12/99","","F","CO",6,12573307
"500","SPENCER","ST","","7","4","3","",36,"2/00","1991","F","Local",6,12573580
"500","SPENCER","ST","","7","4","3","",36,"2/00","1991","F","Local",6,12573798
"500","SPRING","ST","","7","4","4","",28,"1/00","","","Local",6,12580159
"500","STAFFORD","AVE","","7","3","4","",29,"12/00","","","Local",6,12580913
"500","STATE","ST","N","7","4","3","",60,"12/00","1991","F","MA",NA,12577957
"500","STATE FAIR","BLVD","","4","1","4","",40,"1/01","","","Local",4,12574981
"500","STATE FAIR","BLVD","","4","1","4","",40,"1/01","","","Local",4,12574889
"500","STATE FAIR","BLVD","","4","1","4","",40,"1/01","","","Local",4,12574976
"500","STERLING","AVE","","4","1","3","295",28,"1/01","1983","","Local",3,12573164
"500","STINARD","AVE","","6","3","3","",NA,"1/01","","F","Local",NA,12572946
"500","STOLP","AVE","","4","2","3","378",35,"12/99","","F","Local",6,12572963
"500","STRATFORD","ST","","5","2","4","",30,"12/99","","F","Local",6,12577598
"500","SUNNYCREST","RD","","6","3","4","4500",24,"12/00","","","Local",6,12580972
"500","TALLMAN","ST","","6","3","3","",30,"3/00","1991","F","CO",NA,12573324
"500","TALLMAN","ST","","6","3","3","",30,"3/00","1991","F","CO",NA,13002384
"500","TAYLOR","ST","E","10","5","5","",27,"11/00","2000","F","Local",6,12577467
"500","TAYLOR","ST","W","6","3","3","",30,"3/00","","F","Local",NA,13020287
"500","TAYLOR","ST","W","6","3","3","",30,"3/00","","F","Local",NA,13020288
"500","TEALL","AVE","","6","4","3","529",30,"12/99","1995","F","PA",6,12578349
"500","TEALL","AVE","","6","4","3","529",30,"12/99","1995","F","PA",6,13027393
"500","TEALL","AVE","","6","4","3","529",30,"12/99","1995","F","PA",6,12578350
"500","THURBER","ST","","6","3","4","",28,"12/99","1989","","CO",NA,12576964
"500","TOMPKINS","ST","","4","2","2","",36,"2/00","","F","Local",6,12572728
"500","TOWNSEND","ST","N","6","4","2","440",35,"1/01","1990","F","Local",NA,12577975
"500","TRACY","ST","","9","5","5","",NA,"3/00","","","Local",NA,12573622
"500","TULLY","ST","","4","2","2","",30,"2/00","","F","Local",6,12573607
"500","TURTLE","ST","","5","3","3","480",27,"12/99","","F","Local",6,12575305
"500","TYSON","PL","","7","4","4","",27,"12/99","1988","O","Local",3,12581097
"500","ULSTER","ST","","5","3","2","",36,"3/00","1992","F","Local",NA,12572732
"500","UNIVERSITY","AVE","","6","3","3","",30,"3/00","1992","F","MA",NA,12578110
"500","UNIVERSITY","PL","","7","3","4","700",30,"1/01","","F","Local",6,12577588
"500","VALLEY","DR","","7","3","4","825",35,"12/99","1989","F","MA",NA,12571956
"500","VALLEY","DR","","7","3","4","825",35,"12/99","1989","F","MA",NA,12571934
"500","VALLEY","DR","","7","3","4","825",35,"12/99","1989","F","MA",NA,12571931
"500","VAN BUREN","ST","","5","3","2","",29,"3/00","","F","MA",6,12577465
"500","VAN BUREN","ST","","5","3","2","",29,"3/00","","F","MA",6,12577489
"500","VAN RENSSELAER","ST","","8","4","4","410",27,"1/01","1995","","Local",NA,12573801
"500","VAN RENSSELAER","ST","","8","4","4","410",27,"1/01","1995","","Local",NA,13001302
"500","VAN RENSSELAER","ST","","8","4","4","410",27,"1/01","1995","","Local",NA,12573792
"500","VAN RENSSELAER","ST","","8","4","5","345",27,"1/01","1998","O","Local",NA,12573801
"500","VAN RENSSELAER","ST","","8","4","5","345",27,"1/01","1998","O","Local",NA,13001302
"500","VAN RENSSELAER","ST","","8","4","5","345",27,"1/01","1998","O","Local",NA,12573792
"500","VELASKO","RD","","5","3","3","",36,"12/99","","F","MA",NA,12572337
"500","VINE","ST","","4","1","4","250",27,"1/01","","F","Local",6,12580366
"500","WADSWORTH","ST","","10","5","5","422",27,"11/00","2000","F","CO",6,13012400
"500","WADSWORTH","ST","","10","5","5","422",27,"11/00","2000","F","CO",6,12580638
"500","WALNUT","AVE","","6","3","3","",30,"12/99","","F","CO",6,12578131
"500","WARREN","ST","S","5","3","2","440",38,"2/00","1988","F","Local",6,12577655
"500","WARREN","ST","S","5","3","2","440",38,"2/00","1988","F","Local",6,13011856
"500","WASHINGTON","ST","E","6","3","3","320",47,"3/00","","F","CO",6,12577886
"500","WATER","ST","E","4","3","2","",NA,"12/00","","F","CO",NA,12577892
"500","WENDELL","TER","","7","3","4","",27,"12/99","1991","F","Local",6,12580494
"500","WEST","ST","S","7","3","5","",NA,"1/01","1996","F","Local",NA,12573708
"500","WESTCOTT","ST","","6","3","3","1300",34,"1/01","1983","F","CO",6,12578178
"500","WESTCOTT","ST","","6","3","3","1300",34,"1/01","1983","F","CO",6,12577640
"500","WESTCOTT","ST","","6","3","3","1300",34,"1/01","1983","F","CO",6,12578176
"500","WESTMORELAND","AVE","","8","4","4","2693",27,"12/99","","F","Local",6,12578697
"500","WILBUR","AVE","S","6","3","3","410",41,"1/01","","F","CO",NA,12573400
"500","WILBUR","AVE","S","6","3","3","410",41,"1/01","","F","CO",NA,12573425
"500","WILKINSON","ST","","8","4","4","",NA,"3/00","1989","F","Local",3,12573537
"500","WILLIS","AVE","","6","3","3","385",25,"3/00","","","Local",NA,12572811
"500","WILLOW","ST","E","8","4","4","",34,"1/01","1997","F","Local",3,12577965
"500","WINKWORTH","PKWY","","7","3","4","",30,"12/99","1990","","Local",3,12571631
"500","WINTON","ST","","9","4","5","560",27,"12/99","1997","F","Local",6,12580368
"500","WOLCOTT","AVE","","7","4","3","",27,"12/99","1991","F","Local",6,12572895
"500","WOLF","ST","","6","4","2","495",42,"12/00","1989","F","MA",6,12575479
"500","WOODBINE","AVE","","6","3","4","",27,"12/00","1989","O","Local",3,12580943
"500","WYOMING","ST","","8","4","5","385",25,"2/00","1993","F","Local",NA,12573652
"5000","SALINA","ST","S","5","3","3","",40,"1/01","1990","F","MA",6,13002104
"5000","SALINA","ST","S","5","3","3","",40,"1/01","1990","F","MA",6,12576529
"5100","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12576527
"5200","SALINA","ST","S","5","3","3","",40,"1/01","1990","F","MA",6,13002112
"5200","SALINA","ST","S","5","3","3","",40,"1/01","1990","F","MA",6,13002110
"5200","SALINA","ST","S","5","3","3","",40,"1/01","1990","F","MA",6,12576523
"5300","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12576522
"5300","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12576505
"5400","SALINA","ST","S","5","3","2","",40,"1/01","1990","F","MA",6,12564384
"5500","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12564377
"5500","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12564383
"5500","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,13020812
"5500","SALINA","ST","S","5","3","2","",40,"1/01","1990","F","MA",6,12564377
"5500","SALINA","ST","S","5","3","2","",40,"1/01","1990","F","MA",6,12564383
"5500","SALINA","ST","S","5","3","2","",40,"1/01","1990","F","MA",6,13020812
"5600","SALINA","ST","S","6","3","4","",40,"1/01","1990","F","MA",6,12564376
"5700","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12564369
"5800","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12564396
"5800","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,13011518
"5800","SALINA","ST","S","6","3","3","",40,"1/01","1990","F","MA",6,12564388
"5900","SALINA","ST","S","7","3","4","",40,"1/01","1990","F","MA",6,12564386
"600","ADAMS","ST","E","10","5","5","528",64,"1/01","2000","F","MA",6,12577724
"600","ADAMS","ST","E","10","5","5","528",64,"1/01","2000","F","MA",6,12577725
"600","ALLEN","ST","","6","3","3","1027",27,"12/99","","F","Local",4,12578520
"600","ALLEN","ST","","6","3","3","1027",27,"12/99","","F","Local",4,12578688
"600","ALMOND","ST","","5","3","3","264",54,"3/00","1993","F","Local",4,12577772
"600","ARTHUR","ST","","8","4","4","323",26,"12/99","1994","","Local",6,12572931
"600","ASH","ST","","6","3","4","264",32,"1/00","","O","Local",3,12580053
"600","ATLANTIC","AVE","","8","4","4","410",25,"1/01","1991","O","Local",3,12571933
"600","AUDUBON","PKWY","","6","3","4","704",46,"12/99","1985","O","Local",3,13006090
"600","AUDUBON","PKWY","","6","3","4","704",46,"12/99","1985","O","Local",3,12578946
"600","AVERY","AVE","S","7","3","4","528",30,"1/01","","","CO",4,12572434
"600","AVERY","AVE","S","7","3","4","528",30,"1/01","","","CO",4,12572433
"600","BALLANTYNE","RD","","8","4","5","380",30,"12/99","1991","O","Local",3,12576691
"600","BALLANTYNE","RD","","8","4","5","380",30,"12/99","1991","O","Local",3,12576689
"600","BALLANTYNE","RD","","8","4","5","380",30,"12/99","1991","O","Local",3,12576696
"600","BALLANTYNE","RD","","8","4","5","380",30,"12/99","1991","O","Local",3,13020784
"600","BARNES","AVE","","8","4","5","1408",28,"12/99","","O","Local",3,12571754
"600","BEATTIE","ST","","8","4","4","396",22,"1/01","1992","O","Local",6,12578755
"600","BEECH","ST","S","8","4","4","1015",24,"1/01","1994","F","Local",6,12578181
"600","BEECH","ST","S","8","4","4","1015",24,"1/01","1994","F","Local",6,12578172
"600","BEECH","ST","S","8","4","4","1015",24,"1/01","1994","F","Local",6,12578171
"600","BELLEVUE","AVE","","5","3","3","323",30,"11/99","1983","F","CO",6,12573260
"600","BRIGHTON","AVE","E","6","3","4","637",35,"1/01","","F","PA",4,12576909
"600","BRIGHTON","AVE","W","5","3","3","557",28,"1/01","","F","Local",6,12572076
"600","BROAD","ST","","5","2","4","340",36,"12/99","1988","F","CO",6,12578386
"600","BURNET","AVE","","7","3","4","1056",42,"12/99","1996","F","MA",6,12578242
"600","BUTTERNUT","ST","","3","3","1","375",34,"12/00","","F","MA",6,12580031
"600","CADILLAC","ST","","7","3","4","273",26,"12/99","","","Local",NA,12580609
"600","CALEB","AVE","","8","4","4","360",27,"12/00","","O","Local",3,12580949
"600","CANNON","ST","","7","4","3","402",24,"12/99","","F","Local",6,12576810
"600","CARBON","ST","","6","3","4","987",36,"12/99","","F","Local",NA,12575297
"600","CARBON","ST","","6","3","4","987",36,"12/99","","F","Local",NA,12580140
"600","CATHERINE","ST","","5","3","2","872",30,"1/01","","F","Local",6,12580023
"600","CHARMOUTH","DR","","5","3","2","411",30,"1/01","","F","Local",6,12571882
"600","CLARENDON","ST","","10","5","5","220",24,"11/00","2000","F","Local",6,12577629
"600","CLINTON","ST","S","5","3","2","282",50,"2/00","","F","MA",NA,12573694
"600","COLVIN","ST","E","7","4","4","253",36,"1/01","","F","MA",NA,13017689
"600","COLVIN","ST","E","7","4","4","253",36,"1/01","","F","MA",NA,12577318
"600","COLVIN","ST","E","7","4","4","253",36,"1/01","","F","MA",NA,12577315
"600","COLVIN","ST","W","5","3","2","232",25,"12/99","","F","MA",NA,13002128
"600","COLVIN","ST","W","5","3","2","232",25,"12/99","","F","MA",NA,12572152
"600","COMSTOCK","AVE","","7","4","4","385",29,"1/01","","F","MA",3,12577585
"600","COUGHLIN","AVE","","6","3","3","262",27,"12/00","","O","Local",3,12581114
"600","COURT","ST","","7","4","3","510",34,"12/99","1990","F","MA",6,12575317
"600","CRAWFORD","AVE","","7","3","5","313",28,"12/99","1992","O","Local",6,12578535
"600","CROSSETT","ST","","4","2","3","264",25,"12/99","","F","Local",6,12572947
"600","CROUSE","AVE","S","7","3","4","572",36,"3/00","","F","CO",6,12577764
"600","CUMBERLAND","AVE","","7","4","4","650",29,"12/99","1992","O","Local",3,12578494
"600","DANFORTH","ST","","6","3","3","462",30,"12/99","","F","Local",NA,12575286
"600","DELAWARE","ST","","7","4","3","340",35,"2/00","","F","Local",NA,12573097
"600","DELAWARE","ST","","7","4","3","340",35,"2/00","","F","Local",NA,13020913
"600","DELAWARE","ST","","7","4","3","340",35,"2/00","","F","Local",NA,12573098
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,13011125
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,12578934
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,13011127
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,13011126
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,12578935
"600","DEMONG","DR","","6","2","4","380",23,"12/99","1988","O","Local",3,13011129
"600","DEWITT","ST","","7","3","4","570",27,"12/00","1986","F","Local",6,12580446
"600","DIVISION","ST","E","6","4","3","1200",33,"1/00","","O","Local",3,12580043
"600","EMERSON","AVE","","8","4","4","399",NA,"3/00","1997","","Local",NA,12572868
"600","ERIE","BLVD","E","7","3","4","466",NA,"1/01","","F","PA",NA,13001800
"600","ERIE","BLVD","W","5","3","2","820",NA,"1/01","1995","F","PA",NA,12573623
"600","EUCLID","AVE","","6","2","4","286",39,"1/01","","F","MA",6,12577604
"600","FAYETTE","ST","E","5","3","2","450",36,"3/00","","F","MA",6,12577789
"600","FAYETTE","ST","W","4","2","3","475",34,"1/01","1988","F","MA",NA,12573635
"600","FELLOWS","AVE","","7","4","3","806",27,"12/99","1992","F","Local",6,12578490
"600","FIRST NORTH","ST","","7","4","4","423",27,"1/00","1993","O","Local",3,12580188
"600","FIRST NORTH","ST","","7","4","4","423",27,"1/00","1993","O","Local",3,12580167
"600","FRANKLIN","ST","N","7","4","3","309",30,"1/01","","F","Local",NA,12573935
"600","GEDDES","ST","N","7","3","4","312",36,"2/00","","F","MA",NA,13017348
"600","GEDDES","ST","N","7","3","4","312",36,"2/00","","F","MA",NA,13017349
"600","GEDDES","ST","N","7","3","4","312",36,"2/00","","F","MA",NA,12573563
"600","GEDDES","ST","S","8","4","5","343",56,"2/00","1997","F","MA",6,12573429
"600","GENESEE","ST","E","5","3","3","516",42,"3/00","1985","F","MA",6,13009597
"600","GENESEE","ST","E","5","3","3","516",42,"3/00","1985","F","MA",6,12577782
"600","GENESEE","ST","E","5","3","3","516",42,"3/00","1985","F","MA",6,13017761
"600","GENESEE","ST","W","6","3","3","775",50,"1/01","1990","F","PA",6,12573810
"600","GIFFORD","ST","","7","4","3","1020",30,"2/00","","F","Local",NA,13013141
"600","GIFFORD","ST","","7","4","3","1020",30,"2/00","","F","Local",NA,12573434
"600","GLENCOVE","RD","","6","3","3","350",29,"12/00","","O","Local",3,12580989
"600","GLENWOOD","AVE","","5","2","4","400",NA,"1/01","1997","F","MA",6,12571860
"600","GRAND","AVE","","6","2","4","320",25,"2/00","1986","F","MA",6,12573026
"600","HAMILTON","ST","","6","3","3","634",25,"3/00","1990","","Local",3,12572721
"600","HAWLEY","AVE","","5","3","3","660",NA,"1/01","1983","F","Local",6,12578274
"600","HAWLEY","AVE","","5","3","3","660",NA,"1/01","1983","F","Local",6,12578277
"600","HELEN","ST","","8","4","4","628",27,"12/00","","F","Local",6,12580467
"600","HIAWATHA","BLVD","E","7","3","4","528",NA,"11/99","","F","MA",NA,12575484
"600","HIAWATHA","BLVD","W","7","4","4","1850",45,"1/01","","F","MA",NA,12575008
"600","HICKORY","ST","","4","2","2","440",27,"2/00","","O","Local",6,12577982
"600","HIGHLAND","ST","","8","4","4","285",NA,"12/00","","F","Local",6,12580105
"600","HILLSIDE","ST","","7","3","4","266",27,"1/00","","","Local",6,12580683
"600","HIXSON","AVE","","8","4","4","520",NA,"3/00","1998","O","Local",3,12580406
"600","IRVING","AVE","","4","2","2","568",35,"3/00","","F","MA",6,12577759
"600","JACKSON","ST","","7","4","4","500",30,"3/00","","?","Local",NA,12577474
"600","JAMES","ST","","7","4","4","433",50,"1/01","1983","F","PA",6,12578062
"600","JOHN","ST","","5","3","2","315",34,"12/00","","F","Local",6,12580198
"600","KENSINGTON","RD","","6","3","4","380",24,"12/99","","F","Local",6,12578397
"600","KIRK PARK","DR","","4","2","2","365",NA,"1/01","","","Local",NA,12572089
"600","LEMOYNE","AVE","","7","4","3","747",36,"12/99","1986","F","Local",3,12575267
"600","LODI","ST","","7","4","3","417",40,"12/99","1992","F","MA",6,12578082
"600","LOWELL","AVE","N","7","4","3","456",NA,"1/01","","","Local",NA,12572878
"600","LOWELL","AVE","N","7","4","3","456",NA,"1/01","","","Local",NA,12572875
"600","MADISON","ST","","4","2","2","285",30,"3/00","","F","Local",6,12577778
"600","MARCELLUS","ST","","6","3","3","470",35,"2/00","","F","Local",NA,13028428
"600","MARCELLUS","ST","","6","3","3","470",35,"2/00","","F","Local",NA,12573614
"600","MCBRIDE","ST","N","10","5","5","428",30,"11/00","2000","F","Local",6,12577980
"600","MEADOWBROOK","DR","","7","3","4","360",40,"1/01","","O","Local",3,12578395
"600","MEADOWBROOK","DR","","7","3","4","360",40,"1/01","","O","Local",3,13001931
"600","MERTENS","AVE","","7","4","4","468",25,"12/00","","O","Local",3,12580473
"600","MIDLAND","AVE","","5","3","2","512",NA,"1/01","","F","MA",6,12573235
"600","MIDLAND","AVE","","5","3","2","512",NA,"1/01","","F","MA",6,13020385
"600","MIDLAND","AVE","","5","3","2","512",NA,"1/01","","F","MA",6,13002130
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,13001808
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,12578853
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,13001807
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,13011158
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,12580957
"600","MIDLER","AVE","S","7","4","4","1650",40,"12/99","1987","F","Local",6,13011157
"600","MILTON","AVE","","6","3","4","",35,"1/01","","F","CO",6,12572819
"600","MONTGOMERY","ST","","7","3","4","",NA,"3/00","","F","CO",NA,12577656
"600","MOUNTAINVIEW","AVE","","8","4","4","",27,"12/99","","O","Local",3,12578993
"600","MYRTLE","ST","","7","4","4","",25,"1/01","","","Local",NA,12572746
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,12572081
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,12572080
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,12572078
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,12571974
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,12571995
"600","NEWELL","ST","W","8","4","4","733",24.5,"1/01","1998","F","Local",NA,13020277
"600","NIAGARA","ST","","6","3","3","335",30,"3/00","","F","Local",NA,12573603
"600","NORTHCLIFFE","RD","","9","5","5","317",28,"3/00","1998","O","Local",3,12581078
"600","OAK","ST","","9","5","5","585",35,"12/00","1999","F","CO",6,12580123
"600","OAK","ST","","9","5","5","585",35,"12/00","1999","F","CO",6,12580098
"600","OAKWOOD","AVE","","8","4","5","480",NA,"1/01","1981","F","Local",6,12577329
"600","ONEIDA","ST","","5","3","2","627",30,"12/99","1987","F","Local",6,12573358
"600","ONONDAGA","AVE","","5","3","2","216",30,"12/99","","F","MA",6,13017197
"600","ONONDAGA","ST","W","10","5","5","2800",34,"3/00","","F","MA",3,12573295
"600","ONONDAGA","ST","W","10","5","5","2800",34,"3/00","","F","MA",3,13020698
"600","OSTROM","AVE","","5","2","3","440",28,"1/01","","F","Local",6,12577590
"600","OSWEGO","ST","","6","3","3","",NA,"3/00","","F","Local",6,12573596
"600","OTISCO","ST","","5","3","3","",30,"2/00","1991","F","Local",NA,12573589
"600","PARK","AVE","","6","2","4","",44,"1/01","","F","Local",NA,13010444
"600","PARK","AVE","","6","2","4","",44,"1/01","","F","Local",NA,12573759
"600","PARK","AVE","","6","2","4","",44,"1/01","","F","Local",NA,12573758
"600","PARK","ST","","7","4","4","",30,"12/99","1995","F","CO",6,12580104
"600","PLYMOUTH","DR","","8","4","5","",23,"12/99","1997","O","Local",3,12581136
"600","POND","ST","","10","5","5","477",31,"12/99","1999","F","CO",6,12580142
"600","POND","ST","","10","5","5","477",31,"12/99","1999","F","CO",6,12580153
"600","RAYNOR","AVE","E","6","3","4","",36,"12/99","1992","F","Local",6,12577430
"600","RENWICK","AVE","","4","2","2","1200",30,"12/99","","F","MA",6,12577434
"600","RENWICK","AVE","","4","2","2","1200",30,"12/99","","F","MA",6,12577437
"600","ROBINSON","ST","","5","3","3","",NA,"12/99","","F","Local",6,12580393
"600","ROWLAND","ST","","8","4","4","",32,"12/99","1994","","Local",NA,13020708
"600","ROWLAND","ST","","8","4","4","",32,"12/99","1994","","Local",NA,12573006
"600","RUGBY","RD","","7","3","4","800",24,"12/00","1990","F","Local",6,12580460
"600","SALINA","ST","N","4","2","3","",70,"12/99","","F","MA",6,12580001
"600","SALINA","ST","N","4","2","3","",70,"12/99","","F","MA",6,12575125
"600","SALINA","ST","S","8","4","5","",56,"2/00","1997","F","Local",6,12577642
"600","SALT SPRINGS","RD","","7","4","3","",25,"12/99","1991","F","MA",6,12578763
"600","SCHUYLER","ST","","6","4","4","587",27,"3/00","","","Local",3,12572720
"600","SCOVILLE","AVE","","7","3","4","",28,"12/99","1988","O","Local",6,12580462
"600","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,12580470
"600","SEDGWICK","DR","","6","3","3","",36,"12/00","1983","F","Local",6,12580472
"600","SEELEY","RD","","7","4","3","850",26,"12/99","1994","F","MA",6,12578777
"600","SEELEY","RD","","7","4","3","850",26,"12/99","1994","F","MA",6,12578778
"600","SEVENTH NORTH","ST","","10","5","5","",33,"11/00","2000","F","MA",NA,12575568
"600","SEVENTH NORTH","ST","","10","5","5","",33,"11/00","2000","F","MA",NA,13010189
"600","SEVENTH NORTH","ST","","10","5","5","",33,"11/00","2000","F","MA",NA,13010191
"600","SEVENTH NORTH","ST","","10","5","5","",33,"11/00","2000","F","MA",NA,13019674
"600","SEYMOUR","ST","","5","2","4","",NA,"2/00","","F","CO",6,12573430
"600","SEYMOUR","ST","","5","2","4","",NA,"2/00","","F","CO",6,12573419
