"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"200","OAK","ST","",5,3,3,367,30,"4/14","1990","F","CO","6",12578287
"200","OAK","ST","",5,3,3,367,30,"4/14","1990","F","CO","6",12578282
"200","OAK","ST","",5,3,3,367,30,"4/14","1990","F","CO","6",12578281
"200","OAKWOOD","AVE","",3,3,1,610,35,"4/15","1993","F","Local","6",12577394
"200","ONEIDA","ST","",2,2,1,458,30,"4/14","1999","F","Local","6",12573673
"200","ONEIDA","ST","",2,2,1,458,30,"4/14","1999","F","Local","6",13029619
"200","ONONDAGA","AVE","",5,3,3,600,30,"3/14","","F","MA","6",13002132
"200","ONONDAGA","AVE","",5,3,3,600,30,"3/14","","F","MA","6",12573149
"200","ONONDAGA","ST","E",6,2,4,792,33,"4/15","","F","Local","6",12577681
"200","ONONDAGA","ST","W",8,4,4,600,58,"3/15","2013","F","MA","6",13002402
"200","ONTARIO","ST","",7,4,3,363,26,"4/15","2008","F","Local","6",12573588
"200","ORLANDO","AVE","",8,4,5,365,28,"5/14","2009","O","Local","3",12576624
"200","OSTRANDER","AVE","W",7,4,3,752,24,"6/15","","F","Local","6",12576734
"200","OSTROM","AVE","",6,3,5,422,28,"4/14","2004","F","Local","6",12578126
"200","OSWEGO","ST","",8,4,2,414,36,"6/14","","F","Local","6",12573619
"200","OTISCO","ST","",5,3,2,423,30,"6/14","1991","F","Local","6",12573632
"200","OTISCO","ST","",5,3,2,423,30,"6/14","1991","F","Local","6",13017647
"200","OXFORD","ST","",6,3,4,174,25,"3/15","","F","Local","6",12573330
"200","PACIFIC","AVE","",8,4,4,265,21,"4/15","1995","O","Local","3",12576685
"200","PALMER","AVE","",7,4,4,599,27,"3/14","2005","F","Local","6",12573169
"200","PARK","AVE","",6,3,4,441,34,"4/15","1997","F","Local","6",12573785
"200","PARK","ST","",5,3,2,345,30,"5/15","2002","F","CO","6",12580339
"200","PARKWAY","DR","",5,3,3,312,25,"4/14","2008","F","Local","6",12572055
"200","PARRISH","LN","",6,2,4,656,28,"6/15","1991","O","Local","3",12564398
"200","PATTISON","ST","",5,3,2,624,27,"4/15","2004","F","Local","6",13006030
"200","PAUL","AVE","",4,2,3,725,25,"4/14","1998","F","Local","6",12580518
"200","PEAT","ST","",5,3,2,696,36,"4/15","1989","O","Local","3",12578800
"200","PHARIS","ST","",7,3,4,605,30,"6/14","1999","O","Local","3",12572855
"200","PINE","ST","",6,3,4,305,30,"5/15","1998","F","Local","6",12578159
"200","PINE GROVE","ST","",5,3,5,792,25,"3/15","2002","O","Local","3",12576928
"200","PLEASANT","AVE","W",5,3,2,800,27,"6/15","2002","F","Local","6",12576801
"200","PLEASANTVIEW","AVE","",6,3,3,621,27,"4/15","1993","O","Local","3",12580765
"200","PLUM","ST","",6,3,3,534,30,"4/15","1999","F","Local","4",12573868
"200","PLYMOUTH","DR","",7,4,3,491,23,"4/14","1997","O","Local","3",13012210
"200","PLYMOUTH","DR","",7,4,3,491,23,"4/14","1997","O","Local","3",12581224
"200","PLYMOUTH","DR","",7,4,3,491,23,"4/14","1997","O","Local","3",12581223
"200","POLK","ST","",8,4,3,255,28,"5/14","1997","O","Local","3",12579026
"200","POND","ST","",7,3,1,257,30,"4/14","1999","F","CO","6",12575186
"200","PRIMROSE","AVE","",6,4,2,612,29,"6/15","","O","Local","3",12576736
"200","PROSPECT","AVE","",10,5,5,444,44,"10/13","2013","F","Local","6",12577954
"200","PULASKI","ST","",6,3,3,330,36,"4/15","1994","F","Local","6",12574997
"200","PUTNAM","ST","",6,4,1,700,30,"3/15","2002","F","Local","6",12573076
"200","RANDOLPH","ST","",5,3,2,440,23,"6/15","","O","Local","3",12576632
"200","RAYNOR","AVE","E",5,4,2,342,36,"5/14","","F","Local","6",13012979
"200","RAYNOR","AVE","E",5,4,2,342,36,"5/14","","F","Local","6",12577354
"200","REED","AVE","",6,3,3,1125,25,"4/14","2005","O","Local","3",12572897
"200","RICH","ST","",7,4,4,911,28,"3/15","2001","F","Local","6",12573265
"200","RIDER","AVE","",6,3,3,1070,24,"3/15","2008","O","Local","3",12572900
"200","RIDGEWOOD","DR","",5,2,4,395,23,"4/14","1997","O","Local","3",12581271
"200","RIDGEWOOD","DR","",5,2,4,395,23,"4/14","1997","O","Local","3",12581269
"200","RIDGEWOOD","DR","",5,2,4,395,23,"4/14","1997","O","Local","3",12581274
"200","RIGI","AVE","",5,3,4,445,NA,"4/14","","O","Local","3",12581116
"200","RILL","AVE","",8,4,4,257,24,"4/15","","O","Local","3",12576706
"200","RIVERDALE","DR","",5,2,3,1038,27,"4/15","","O","Local","3",12571737
"200","RIVOLI","AVE","",5,3,3,347,NA,"4/14","1993","O","Local","3",12580787
"200","RIVOLI","AVE","",5,3,3,347,NA,"4/14","1993","O","Local","3",12580781
"200","ROBERT","DR","",8,4,4,550,24,"5/14","2004","F","Local","4",13002073
"200","ROBERTS","AVE","",6,3,4,660,34,"4/14","2001","F","Local","6",12572978
"200","ROBINSON","ST","",4,2,3,300,30,"4/14","2002","F","Local","6",12580364
"200","ROBINSON","ST","",4,2,3,300,30,"4/14","2002","F","Local","6",12580367
"200","ROCKLAND","AVE","",7,4,4,680,20,"3/15","1998","O","Local","3",12572126
"200","ROE","AVE","",7,4,3,520,24,"3/15","2002","O","Local","3",12576991
"200","ROOSEVELT","AVE","",4,2,3,695,25,"6/15","2004","F","Local","6",12578477
"200","ROSEMONT","DR","",7,4,3,295,24,"5/14","2000","O","Local","3",12576506
"200","ROWLAND","ST","",6,4,3,477,32,"4/14","","O","Local","3",12573058
"200","ROXBURY","RD","",6,3,3,775,21,"4/14","","O","Local","3",12581239
"200","ROXBURY","RD","",6,3,3,775,21,"4/14","","O","Local","3",13012242
"200","ROXBURY","RD","",6,3,3,775,21,"4/14","","O","Local","3",13012248
"200","ROXBURY","RD","",6,3,3,775,21,"4/14","","O","Local","3",13012249
"200","RUGBY","RD","",5,4,2,270,24,"4/14","2001","F","Local","6",12580509
"200","SABINE","ST","",6,4,2,820,27,"3/15","1998","F","Local","6",12573103
"200","SABINE","ST","",6,4,2,820,27,"3/15","1998","F","Local","6",12573276
"200","SACKETT","ST","",6,4,2,375,27,"4/15","2002","F","Local","6",12573529
"200","SALINA","ST","N",6,4,2,315,60,"4/14","1989","F","MA","6",12577851
"200","SALINA","ST","S",6,3,3,324,56,"4/14","1988","F","Local","6",12573752
"200","SALT SPRINGS","RD","",8,4,5,281,25,"6/15","2010","F","MA","6",12578732
"200","SAND","ST","",4,2,4,260,20,"4/14","","F","Local","6",12573788
"200","SCHOOL","ST","",5,2,3,273,NA,"6/14","1994","O","Local","3",12572876
"200","SCHOOL","ST","",5,2,3,273,NA,"6/14","1994","O","Local","3",12572844
"200","SCHUYLER","ST","",6,3,3,312,27,"6/14","2003","F","Local","6",12573473
"200","SCOTT","AVE","",6,3,3,1327,28,"6/15","2002","F","Local","6",12578563
"200","SCOTT","AVE","",6,3,3,1327,28,"6/15","2002","F","Local","6",13013250
"200","SCOTTHOLM","BLVD","",5,2,3,873,30,"6/15","2002","F","Local","6",13010999
"200","SCOTTHOLM","BLVD","",5,2,3,873,30,"6/15","2002","F","Local","6",12578726
"200","SCOTTHOLM","TER","",2,2,1,1575,27,"5/14","1999","F","Local","6",12578695
"200","SCOVILLE","AVE","",4,3,2,312,28,"5/15","1988","O","Local","3",12580263
"200","SEARLWYN","RD","",7,3,5,349,22,"6/15","","O","Local","3",12564419
"200","SEDGWICK","DR","",7,4,3,515,40,"5/15","2000","F","Local","4",12580359
"200","SEDGWICK","DR","",7,4,3,515,40,"5/15","2000","F","Local","4",13010279
"200","SEDGWICK","DR","",7,4,3,515,40,"5/15","2000","F","Local","4",12580361
"200","SEDGWICK","ST","",7,3,4,769,30,"4/15","2004","F","Local","4",12580328
"200","SENECA","DR","",3,3,1,894,24,"6/15","1991","O","Local","3",12576620
"200","SENECA","ST","",6,3,4,390,28,"6/14","1990","O","Local","3",12573615
"200","SEVENTH NORTH","ST","",4,1,2,897,31,"4/15","2001","F","MA","6",12580576
"200","SEVENTH NORTH","ST","",4,1,2,897,31,"4/15","2001","F","MA","6",12575551
"200","SEWARD","ST","",5,3,2,532,27,"4/14","1999","F","Local","6",12580076
"200","SEYMOUR","ST","",8,4,4,606,30,"4/14","1991","F","CO","6",13009781
"200","SEYMOUR","ST","",8,4,4,606,30,"4/14","1991","F","CO","6",12573646
"200","SEYMOUR","ST","",8,4,4,606,30,"4/14","1991","F","CO","6",12573641
"200","SHERBOURNE","RD","",6,3,3,561,28,"6/15","2001","O","Local","3",12578457
"200","SHERWOOD","AVE","",4,2,3,438,24,"4/14","2002","F","Local","6",12578340
"200","SHIRLEY","DR","",6,3,4,290,26,"6/14","","O","Local","3",12571940
"200","SHONNARD","ST","",9,5,5,1011,34,"9/14","2011","F","CO","6",12573597
"200","SHONNARD","ST","",9,5,5,1011,34,"9/14","2011","F","CO","6",12573600
"200","SHOTWELL","PARK","",6,3,4,1060,46,"9/14","1998","F","Local","6",12580928
"200","SHOTWELL","PARK","",6,3,4,1060,46,"9/14","1998","F","Local","6",13010337
"200","SHOTWELL","PARK","",6,3,4,1060,46,"9/14","1998","F","Local","6",13010338
"200","SHUART","AVE","",3,3,1,502,26,"4/14","","F","Local","6",12580336
"200","SHUART","AVE","",3,3,1,502,26,"4/14","","F","Local","6",12580376
"200","SIDNEY","ST","",5,3,4,330,29,"4/14","2001","O","Local","3",12580439
"200","SLOCUM","AVE","",5,3,3,376,34,"4/14","2002","F","Local","6",12573305
"200","SMITH","RD","",6,3,4,416,26,"4/15","2004","O","Local","3",12571746
"200","SMITH","ST","",4,2,2,318,29,"5/14","","O","Local","3",12579013
"200","SOLAR","ST","",6,3,3,471,30,"4/15","2004","F","Local","6",12575088
"200","SOUTH","AVE","",10,5,5,357,40,"4/14","2014","F","CO","6",12573318
"200","SPENCER","ST","",4,3,1,714,36,"4/14","1991","F","Local","6",12575093
"200","SPRING","ST","",4,3,4,285,28,"4/14","1993","O","Local","3",12580172
"200","SPRINGBROOK","AVE","",3,2,1,300,24,"6/15","","O","Local","3",12576651
"200","SPRINGFIELD","RD","",7,3,4,917,35,"6/15","2004","O","MA","3",12578994
"200","ST MARKS","AVE","",5,2,4,415,36,"4/15","2004","O","Local","3",12572874
"200","STADIUM","PL","",4,2,3,339,27,"4/14","","F","Local","6",12577443
"200","STAFFORD","AVE","",6,3,4,831,29,"4/15","2001","O","Local","3",12580941
"200","STANDISH","DR","",5,3,4,1041,32,"5/14","1992","O","Local","3",12578549
"200","STATE","ST","N",8,4,5,378,60,"4/15","1991","F","Local","6",12577872
"200","STATE","ST","N",8,4,5,378,60,"4/15","1991","F","Local","6",12577873
"200","STATE","ST","N",8,4,5,378,60,"4/15","1991","F","Local","6",13001366
"200","STATE","ST","S",5,2,4,312,45,"4/14","2003","F","PA","6",12577706
"200","STATE FAIR","BLVD","",8,3,5,1389,39,"4/15","2005","F","CO","6",12573509
"200","STEDMAN","ST","",5,3,3,430,22,"4/14","1983","O","Local","3",12575553
"200","STERLING","AVE","",7,3,4,330,32,"3/14","2002","O","Local","3",12573168
"200","STEVENS","AVE","",6,3,4,295,27,"6/15","1995","O","Local","3",12576638
"200","STOLP","AVE","",8,4,4,402,35,"3/15","2002","F","Local","6",12573142
"200","STRATFORD","ST","",8,4,5,321,30,"4/14","2005","F","Local","6",12577594
"200","STRATHMORE","DR","",7,4,4,715,36,"4/15","2004","F","Local","6",12571883
"200","STRONG","AVE","",4,2,3,650,27,"5/14","","O","Local","3",12578488
"200","STRONG","AVE","",4,2,3,650,27,"5/14","","O","Local","3",13011664
"200","SUMMIT","AVE","",5,2,4,474,28,"3/15","1992","F","Local","6",12573147
"200","SUNNYCREST","RD","",7,4,3,366,24,"4/14","1987","F","Local","6",12580920
"200","SUNRISE","DR","",6,3,4,1100,31,"6/15","1995","O","Local","3",13002106
"200","SUNRISE","DR","",6,3,4,1100,31,"6/15","1995","O","Local","3",12576547
"200","SUNSET","AVE","",3,2,1,480,27,"4/14","1999","F","Local","6",12575148
"200","SUNSET","AVE","",3,2,1,480,27,"4/14","1999","F","Local","6",13001385
"200","SUNSTRUCK","DR","",6,3,4,555,28,"4/15","2005","O","Local","3",12580404
"200","SWEETING","ST","",5,3,2,NA,28,"5/15","","O","Local","3",12580296
"200","TAFT","AVE","",6,3,3,1214,26,"5/15","","F","Local","3",13001435
"200","TAFT","AVE","",6,3,3,1214,26,"5/15","","F","Local","3",12581050
"200","TALLMAN","ST","",4,2,2,591,30,"5/14","1986","F","CO","6",12577342
"200","TAYLOR","ST","E",6,3,3,330,27,"4/14","2000","F","Local","6",12577386
"200","TAYLOR","ST","W",5,3,1,380,30,"5/14","","F","Local","6",12573364
"200","TEALL","AVE","",4,2,1,572,50,"4/15","2001","F","PA","6",12578323
"200","TENNYSON","AVE","",6,3,4,1210,24,"6/14","92,99","F","Local","6",12573384
"200","TEX SIMONE","DR","",6,3,3,792,28,"4/15","1997","F","Local","6",13001317
"200","THAYER","ST","",6,3,3,319,19,"3/15","1994","O","Local","3",12576929
"200","THURBER","ST","",5,3,3,783,28,"3/15","2004","F","CO","3",12576951
"200","THURBER","ST","",5,3,3,783,28,"3/15","2004","F","CO","3",12576950
"200","TIOGA","ST","",6,3,3,366,27,"6/14","1990","O","Local","3",12573628
"200","TOMPKINS","ST","",9,5,5,555,35,"4/15","2004","F","Local","6",12573405
"200","TOMPKINS","ST","",9,5,5,555,35,"4/15","2004","F","Local","6",12573392
"200","TOMPKINS","ST","",9,5,5,555,35,"4/15","2004","F","Local","6",12573391
"200","TOWNSEND","ST","N",6,3,4,513,35,"4/15","1990","F","Local","6",12577926
"200","TOWNSEND","ST","N",6,3,4,513,35,"4/15","1990","F","Local","6",12577969
"200","TOWNSEND","ST","N",6,3,4,513,35,"4/15","1990","F","Local","6",12577932
"200","TOWNSEND","ST","S",4,3,2,324,60,"4/14","1992","F","CO","6",12577713
"200","TOWNSEND","ST","S",4,3,2,324,60,"4/14","1992","F","CO","6",12577884
"200","TRACY","ST","",5,3,3,420,NA,"4/14","","F","Local","6",12573773
"200","TULLY","ST","",6,4,3,265,30,"6/14","","F","Local","6",12573701
"200","TURTLE","ST","",5,3,2,435,27,"4/14","","F","Local","3",12575215
"200","TWIN HILLS","DR","",7,3,4,965,36,"3/14","2003","F","Local","6",12572939
"200","TWIN HILLS","DR","",7,3,4,965,36,"3/14","2003","F","Local","6",12571890
"200","TYSON","PL","",6,3,4,219,27,"4/14","1988","O","Local","3",12581093
"200","ULSTER","ST","",5,3,3,489,36,"6/14","1990","O","Local","3",12573475
"200","UNION","AVE","",5,2,4,460,30,"4/14","2011","O","Local","6",12577977
"200","UNION","AVE","",5,2,4,460,30,"4/14","2011","O","Local","6",12577979
"200","UNIVERSITY","AVE","",5,3,2,285,34,"4/14","1986","F","Local","6",12578136
"200","UNIVERSITY","PL","",NA,NA,NA,400,30,"","","F","Local","6",12577567
"200","VALLEY","DR","",5,2,3,403,35,"6/14","1989","F","MA","6",12572010
"200","VALLEY","DR","",5,2,3,403,35,"6/14","1989","F","MA","6",12571966
"200","VAN BUREN","ST","",5,3,2,460,29,"5/14","2001","F","Local","3",12577395
"200","VAN RENSSELAER","ST","",6,4,2,444,27,"4/15","1998","F","Local","6",12573761
"200","VAN RENSSELAER","ST","",6,4,2,444,27,"4/15","1998","F","Local","6",12573760
"200","VANN","ST","",7,3,4,669,31,"4/15","2004","O","Local","3",12578803
"200","VELASKO","RD","",8,4,5,700,32,"4/14","2005","F","MA","4",13020320
"200","VELASKO","RD","",8,4,5,700,32,"4/14","2005","F","MA","4",13020319
"200","VELASKO","RD","",8,4,5,700,32,"4/14","2005","F","MA","4",12572413
"200","VINCENT","ST","",6,4,1,273,28,"5/14","1989","O","Local","3",12576972
"200","VINCENT","ST","",6,4,1,273,28,"5/14","1989","O","Local","3",12576977
"200","VINE","ST","",6,3,4,150,29,"4/14","","O","Local","3",12578307
"200","WADSWORTH","ST","",7,3,4,458,31,"5/15","1992","O","Local","6",12580298
"200","WADSWORTH","ST","",7,3,4,458,31,"5/15","1992","O","Local","6",12580303
"200","WADSWORTH","ST","",7,3,4,458,31,"5/15","1992","O","Local","6",12580297
"200","WAINWRIGHT","AVE","",7,4,3,653,23,"4/14","2005","O","Local","3",12580771
"200","WALL","ST","",3,2,2,720,27,"4/14","","F","Local","6",12573528
"200","WALL","ST","",3,2,2,720,27,"4/14","","F","Local","6",13028415
"200","WALNUT","AVE","",3,3,1,297,30,"4/14","","F","Local","6",12578141
"200","WALNUT","PL","",6,2,3,405,28,"5/15","2008","F","Local","6",12578104
"200","WALRATH","RD","",4,2,4,506,20,"5/14","2001","F","Local","6",12576758
"200","WALRATH","RD","",4,2,4,506,20,"5/14","2001","F","Local","6",13012952
"200","WALTON","ST","",4,2,3,840,35,"4/14","2001","F","Local","6",13020299
"200","WALTON","ST","",4,2,3,840,35,"4/14","2001","F","Local","6",13020298
"200","WALTON","ST","",4,2,3,840,35,"4/14","2001","F","Local","6",12573726
"200","WARHAM","ST","",5,3,3,260,27,"4/15","2003","F","Local","6",12580228
"200","WARNER","AVE","",5,3,2,318,27,"3/15","","F","Local","6",12576832
"200","WARREN","ST","S",4,3,2,330,38,"4/14","1988","F","Local","6",12577693
"200","WARRINGTON","RD","E",5,2,3,356,22,"6/15","","O","Local","3",12576541
"200","WARRINGTON","RD","W",6,3,5,287,25,"5/14","2000","O","Local","3",12576509
"200","WASHINGTON","ST","E",4,2,2,375,38,"4/15","1992","F","CO","6",12577825
"200","WASHINGTON","ST","E",4,2,2,375,38,"4/15","1992","F","CO","6",13013207
"200","WASHINGTON","ST","E",4,2,2,375,38,"4/15","1992","F","CO","6",12577836
"200","WASHINGTON","ST","W",4,2,2,500,42,"4/15","2001","F","CO","6",12573880
"200","WATER","ST","E",7,3,4,366,34,"4/14","1992","F","CO","6",12577833
"200","WATER","ST","W",5,2,4,495,42,"6/14","2001","F","CO","6",12573883
"200","WAVERLY","AVE","",4,2,2,572,42,"4/14","","F","MA","6",12577571
"200","WAVERLY","AVE","",4,2,2,572,42,"4/14","","F","MA","6",12577576
"200","WAYNE","ST","",6,3,4,438,27,"4/15","","O","Local","3",12578073
"200","WELLESLEY","RD","",3,2,3,490,27,"6/14","1989","F","Local","6",12571862
"200","WENDELL","TER","",4,2,3,276,27,"5/15","1991","F","Local","6",12580461
"200","WEST","ST","N",5,3,2,510,40,"4/15","1996","F","Local","6",12573864
"200","WESTCOTT","ST","",5,3,3,468,34,"6/15","2002","F","CO","6",12578215
"200","WESTMINSTER","AVE","",5,3,3,537,25,"4/14","1997","F","Local","6",12577556
"200","WESTMORELAND","AVE","",5,2,3,820,27,"5/14","","F","Local","6",12578787
"200","WESTWOOD","RD","",5,2,2,537,24,"4/14","1994","O","Local","3",13011485
"200","WESTWOOD","RD","",5,2,2,537,24,"4/14","1994","O","Local","3",13011486
"200","WESTWOOD","RD","",5,2,2,537,24,"4/14","1994","O","Local","3",13011483
"200","WESTWOOD","RD","",5,2,2,537,24,"4/14","1994","O","Local","3",12571636
"200","WEYMOUTH","RD","",6,3,5,384,26,"6/15","1995","O","Local","3",12576556
"200","WHEATON","RD","",8,5,3,711,28,"4/14","1988","O","Local","3",13028314
"200","WHEATON","RD","",8,5,3,711,28,"4/14","1988","O","Local","3",13028313
"200","WHEATON","RD","",8,5,3,711,28,"4/14","1988","O","Local","3",12580523
"200","WHITTIER","AVE","",5,3,2,1220,27,"4/15","1996","F","Local","6",12573379
"200","WHITTIER","AVE","",5,3,2,1220,27,"4/15","1996","F","Local","6",13011430
"200","WHITTIER","AVE","",5,3,2,1220,27,"4/15","1996","F","Local","6",13010427
"200","WILBUR","AVE","N",4,2,3,0,21,"6/14","","","Local","3",12573478
"200","WILBUR","AVE","S",6,2,4,293,41,"4/15","1999","F","CO","6",12573404
"200","WILKINSON","ST","",7,4,3,621,30,"4/15","2006","F","Local","6",12573769
"200","WILKINSON","ST","",7,4,3,621,30,"4/15","2006","F","Local","6",12573767
"200","WILLIS","AVE","",7,4,3,515,25,"4/15","2005","O","Local","3",12572731
"200","WILLOW","ST","E",6,4,3,417,40,"4/14","2003","F","Local","6",12577854
"200","WILLOW","ST","W",8,4,3,418,40,"4/14","2001","F","Local","6",12573902
"200","WILLUMAE","DR","",5,3,3,375,41,"4/14","1998","O","Local","3",13012487
"200","WILLUMAE","DR","",5,3,3,375,41,"4/14","1998","O","Local","3",12575527
"200","WILSON","ST","",8,4,5,235,27,"4/15","2004","F","Local","6",12580412
"200","WINKWORTH","PKWY","",5,3,3,528,24,"3/15","1994","O","Local","3",12572274
"200","WINTHROP","RD","",5,2,4,746,22,"4/14","2001","O","Local","3",12581240
"200","WOLCOTT","AVE","",7,4,3,312,27,"4/14","1991","F","Local","6",12572907
"200","WOLF","ST","",5,2,3,477,42,"4/15","1989","F","MA","6",12575235
"200","WOODBINE","AVE","",5,3,1,884,27,"4/14","1989","O","Local","3",12580979
"200","WOODLAND","AVE","",3,2,4,100,24,"4/15","","F","Local","6",12577321
"200","WOODRUFF","AVE","",3,2,1,618,27,"5/15","","F","Local","6",12580295
"200","WYOMING","ST","",6,3,3,380,25,"6/14","","F","Local","6",12573705
"2000","BELLEVUE","AVE","",5,3,2,528,36,"3/15","2002","F","CO","6",12572335
"2000","BURNET","AVE","",4,2,2,323,35,"4/14","1988","F","MA","6",13018689
"2000","BURNET","AVE","",4,2,2,323,35,"4/14","1988","F","MA","6",12580946
"2000","COLVIN","ST","E",6,4,3,317,36,"5/14","1998","F","MA","6",12577137
"2000","COURT","ST","",8,5,4,280,36,"4/14","2003","F","MA","6",12580670
"2000","ERIE","BLVD","E",10,5,5,725,56,"11/13","2013","F","PA","6",12578796
"2000","ERIE","BLVD","E",10,5,5,725,56,"11/13","2013","F","PA","6",12578795
"2000","ERIE","BLVD","W",5,3,1,303,40,"4/15","","F","PA","4",12574867
"2000","ERIE","BLVD","W",5,3,1,303,40,"4/15","","F","PA","4",12574866
"2000","EUCLID","AVE","",7,3,4,497,34,"5/14","2003","O","CO","3",12578643
"2000","FAYETTE","ST","E",10,5,5,270,36,"9/14","2014","F","CO","6",12578719
"2000","GEDDES","ST","S",5,2,5,792,36,"3/15","2008","F","MA","6",12572937
"2000","GENESEE","ST","E",6,3,2,441,40,"6/15","2004","F","PA","6",12578702
"2000","GRANT","BLVD","",4,2,2,220,36,"4/15","2004","F","MA","6",12580284
"2000","JAMES","ST","",7,4,4,371,40,"5/15","2004","F","PA","6",13010348
"2000","JAMES","ST","",7,4,4,371,40,"5/15","2004","F","PA","6",12580998
"2000","LODI","ST","",7,4,3,624,40,"4/14","2005","F","MA","6",12575180
"2000","LODI","ST","",7,4,3,624,40,"4/14","2005","F","MA","6",12575176
"2000","MIDLAND","AVE","",7,4,3,425,30,"3/15","2002","F","MA","6",12576798
"2000","PARK","ST","",4,3,2,1980,37,"4/14","1999","F","Local","6",12575240
"2000","SALINA","ST","S",5,2,3,364,40,"3/15","1998","F","PA","6",12577241
"2000","SOUTH","AVE","",5,3,3,739,30,"6/14","2004","F","MA","6",13020755
"2000","SOUTH","AVE","",5,3,3,739,30,"6/14","2004","F","MA","6",12572011
"2000","SOUTH","AVE","",5,3,3,739,30,"6/14","2004","F","MA","6",13020754
"2000","STATE","ST","S",8,5,4,370,30,"5/14","2009","F","Local","6",12577274
"2000","VALLEY","DR","",5,3,2,898,30,"6/14","2003","F","MA","3",12571701
"2100","BELLEVUE","AVE","",5,3,2,308,36,"3/15","2002","F","CO","6",12572334
"2100","BURNET","AVE","",5,2,2,373,48,"4/14","1988","F","MA","6",12580952
"2100","BURNET","AVE","",5,2,2,373,48,"4/14","1988","F","MA","6",13018730
"2100","COLVIN","ST","E",8,5,4,422,36,"3/15","1998","F","MA","6",12577140
"2100","COURT","ST","",8,4,5,265,36,"4/14","2003","F","MA","6",12580671
"2100","ERIE","BLVD","E",10,5,5,1164,56,"11/13","2013","F","PA","6",12578828
"2100","ERIE","BLVD","E",10,5,5,1164,56,"11/13","2013","F","PA","6",12578827
"2100","ERIE","BLVD","W",4,2,2,201,40,"4/15","","F","Local","6",12574850
"2100","EUCLID","AVE","",7,3,4,870,34,"5/14","2003","O","CO","3",12578655
"2100","FAYETTE","ST","E",10,5,2,270,36,"9/14","2014","F","CO","6",13028256
"2100","FAYETTE","ST","E",10,5,2,270,36,"9/14","2014","F","CO","6",12578721
"2100","GEDDES","ST","S",5,2,2,1530,36,"3/15","2008","F","MA","6",12571879
"2100","GENESEE","ST","E",5,3,2,306,40,"6/15","2004","F","PA","6",12578703
"2100","GENESEE","ST","E",5,3,2,306,40,"6/15","2004","F","PA","6",13020990
"2100","GRANT","BLVD","",5,2,4,257,36,"4/15","2004","F","MA","6",12580230
"2100","JAMES","ST","",7,3,4,428,40,"5/15","2004","F","PA","6",13010350
"2100","JAMES","ST","",7,3,4,428,40,"5/15","2004","F","PA","6",12581001
"2100","LODI","ST","",6,4,5,384,40,"4/14","2005","F","MA","6",12575181
"2100","MIDLAND","AVE","",6,4,2,215,30,"6/15","2002","F","MA","6",12576792
"2100","PARK","ST","",8,3,5,1188,37,"4/15","2010","F","Local","6",13001322
"2100","PARK","ST","",8,3,5,1188,37,"4/15","2010","F","Local","6",12575375
"2100","SALINA","ST","S",5,2,3,200,40,"3/15","1998","F","PA","6",12577240
"2100","SOUTH","AVE","",6,3,3,422,30,"6/14","2004","F","MA","6",12572008
"2100","SOUTH","AVE","",6,3,3,422,30,"6/14","2004","F","MA","6",12571920
"2100","STATE","ST","S",9,5,5,265,30,"5/14","2009","F","Local","6",12576885
"2200","BELLEVUE","AVE","",5,3,2,352,36,"3/15","2002","F","CO","6",12572327
"2200","BURNET","AVE","",4,2,2,326,48,"4/14","2002","F","MA","6",12580956
"2200","COURT","ST","",8,4,5,465,36,"4/14","2003","F","MA","6",12580736
"2200","ERIE","BLVD","E",10,5,5,1208,56,"11/13","2013","F","PA","6",13011156
"2200","ERIE","BLVD","E",10,5,5,1208,56,"11/13","2013","F","PA","6",12578831
"2200","EUCLID","AVE","",6,3,3,408,34,"5/14","2003","O","CO","3",12578660
"2200","EUCLID","AVE","",6,3,3,408,34,"5/14","2003","O","CO","3",13028234
"2200","FAYETTE","ST","E",10,5,2,300,36,"9/14","2014","F","CO","6",13028257
"2200","FAYETTE","ST","E",10,5,2,300,36,"9/14","2014","F","CO","6",12578722
"2200","GEDDES","ST","S",7,4,4,686,36,"3/14","1996","F","MA","6",12571849
"2200","GEDDES","ST","S",7,4,4,686,36,"3/14","1996","F","MA","6",13013093
"2200","GENESEE","ST","E",6,3,3,363,40,"6/15","2004","F","PA","6",12578705
"2200","GRANT","BLVD","",9,5,5,458,36,"4/15","2012","F","MA","6",12580229
"2200","JAMES","ST","",7,3,4,528,40,"5/15","2004","F","PA","6",12581003
"2200","JAMES","ST","",7,3,4,528,40,"5/15","2004","F","PA","6",12581004
"2200","LODI","ST","",8,4,3,502,36,"4/14","2005","F","Local","4",12575162
"2200","MIDLAND","AVE","",8,4,4,370,30,"6/15","2002","F","MA","6",12576791
"2200","SALINA","ST","S",6,3,3,310,40,"3/15","1998","F","PA","6",12577236
"2200","SOUTH","AVE","",6,3,3,475,30,"6/14","2004","F","MA","6",12571919
"2200","STATE","ST","S",9,5,5,370,30,"5/14","2009","F","Local","6",12576883
"2200","VALLEY","DR","",6,3,2,697,27,"6/14","2003","F","MA","3",12571694
"2300","BELLEVUE","AVE","",5,3,2,733,36,"3/15","2002","F","CO","6",12572324
"2300","BURNET","AVE","",6,3,4,320,48,"4/14","2002","F","MA","6",12580959
